Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
36.57842057533563,-118.29252942466437,14161,46460,8.7992521243652,4413,14478,8,236,Barren,0,11.06
36.5785446313692,-118.29224081917957,14190,46556,8.817435385823277,4415,14485,5,246,Barren,0,3.79
36.57850151854793,-118.29233662544902,14200,46588,8.823535713583926,4414,14482,6,241,Barren,0,-10.17
36.578351810751776,-118.29259818924822,14229,46683,8.84137744120551,4412,14475,5,220,Barren,0,-11.43
36.57818850560461,-118.292870336238,14259,46782,8.860248577486615,4410,14469,5,228,Barren,0,-11.43
36.57804240256403,-118.29315727282072,14290,46882,8.879120981160511,4407,14459,4,239,Barren,0,-11.58
36.577818303614336,-118.29330570555398,14318,46975,8.896678408930908,4403,14446,6,226,Barren,0,-14.14
36.57756336029251,-118.29343006814999,14348,47075,8.91561776419182,4399,14432,9,218,Shrub,0,-18.71
36.57745406509547,-118.293643073401,14371,47149,8.929658708064313,4395,14419,15,218,Shrub,0,-14.06
36.57749881044664,-118.29397816006815,14401,47248,8.948527530677284,4391,14406,9,229,Barren,0,-14.63
36.57757718575244,-118.29430423483014,14432,47348,8.967434091944392,4386,14390,14,232,Barren,0,-14.22
36.57767979346145,-118.29461467012736,14462,47447,8.986081488640865,4382,14377,12,238,Shrub,0,-15.22
36.577717787619264,-118.29495230095411,14492,47547,9.005019247647262,4377,14360,10,236,Barren,0,-14.63
36.57778818207995,-118.29528168950834,14523,47647,9.023952747389865,4373,14347,9,243,Barren,0,-12.55
36.57792592308047,-118.29557549451562,14553,47746,9.042850378371579,4369,14334,14,249,Barren,0,-15.28
36.57807258739645,-118.29585819793355,14583,47845,9.061545680201034,4365,14321,9,262,Barren,0,-22.28
36.578112876163324,-118.2960679529065,14602,47908,9.073525609222655,4361,14308,12,280,Barren,0,-11.38
36.57790600190978,-118.29628722915326,14633,48008,9.092317144809698,4357,14295,9,260,Grassland,0,-13.78
36.577667288073954,-118.29645135596301,14663,48107,9.11117878824679,4353,14281,13,245,Grassland,0,-16.44
36.57755950905051,-118.29668756244308,14687,48187,9.12626955151129,4349,14268,10,242,Grassland,0,-14.04
36.57729885135421,-118.29678369542466,14718,48286,9.145073554415553,4344,14252,10,250,Shrub,0,-19.37
36.57713793136274,-118.29703930886765,14747,48381,9.163115233976619,4339,14236,10,239,Shrub,0,-16.39
36.57691851658896,-118.29708617219632,14771,48463,9.178513911761215,4335,14222,8,214,Barren,0,-14.84
36.57667192372118,-118.29698307737125,14800,48558,9.196506567917243,4331,14209,16,208,Barren,0,-9.53
36.57656444275203,-118.2967089007358,14828,48647,9.213454295385702,4328,14199,27,168,Shrub,0,-13.43
36.57651,-118.29637802796832,14858,48746,9.232215529821731,4324,14186,22,162,Barren,0,-9.88
36.576500971076555,-118.2960380873821,14888,48846,9.25110896519263,4322,14180,29,170,Shrub,0,-6.32
36.57645204887995,-118.29570262089109,14919,48946,9.270048321361916,4318,14167,27,185,Barren,0,-12.33
36.57637659755796,-118.29537544772356,14949,49046,9.288956774457914,4315,14157,26,177,Barren,0,-11.44
36.57627869967958,-118.29505707813865,14980,49146,9.307893819411133,4312,14147,26,196,Barren,0,-10.64
36.57617962929067,-118.29473922730759,15010,49246,9.326833171720702,4309,14137,25,184,Barren,0,-9.93
36.57605889576726,-118.29443470004614,15040,49345,9.345698359574152,4305,14124,23,205,Barren,0,-12.9
36.57591641661895,-118.29414354700396,15071,49445,9.364637715706515,4301,14111,29,194,Barren,0,-11.66
36.5757614709819,-118.29386525456539,15101,49545,9.3834484325876,4298,14101,20,206,Barren,0,-8.87
36.57557454770523,-118.29361662594881,15132,49645,9.402367184579559,4295,14091,21,212,Barren,0,-9.91
36.57537007288154,-118.29339007288155,15162,49745,9.421299163809078,4292,14081,22,216,Barren,0,-8.98
36.57516922637146,-118.29315922637144,15193,49844,9.440205355778327,4289,14072,24,211,Barren,0,-9.37
36.57497666217276,-118.29292174610771,15223,49943,9.458952135373657,4287,14065,22,207,Barren,0,-5.62
36.57481678238813,-118.29264678238813,15253,50043,9.477809453014606,4285,14058,19,218,Barren,0,-8.5
36.57459389352772,-118.29246460144186,15283,50140,9.496251542606933,4282,14049,21,219,Barren,0,-8.99
36.57437201479857,-118.29227088565062,15313,50239,9.514995643184578,4279,14039,24,223,Barren,0,-11.38
36.57414235937779,-118.29209340489277,15343,50338,9.533691807472094,4276,14029,22,219,Barren,0,-9.37
36.573915299082365,-118.29190963085884,15373,50437,9.552423913758512,4274,14022,21,222,Barren,0,-8.85
36.573683589105975,-118.29173421616998,15403,50536,9.571181128763769,4270,14009,21,225,Barren,0,-13.64
36.57342336886401,-118.29164123983169,15433,50635,9.589907075369489,4266,13996,16,229,Barren,0,-13.82
36.57315540209047,-118.29157639073166,15464,50735,9.608789319162625,4262,13983,18,228,Barren,0,-13.47
36.57288765481235,-118.29150656721569,15494,50834,9.627711367396502,4258,13970,17,238,Barren,0,-13.23
36.57261676132605,-118.29149823484349,15524,50933,9.646454946369571,4254,13957,16,255,Barren,0,-14.17
36.57235223142764,-118.29153897011031,15554,51031,9.6648920319414,4250,13944,18,250,Barren,0,-12.95
36.572089750714284,-118.29161553802199,15584,51129,9.683539558064071,4246,13930,17,269,Barren,0,-13.65
36.57184428596486,-118.29176659325239,15615,51229,9.70247891435705,4243,13921,25,281,Barren,0,-9.86
36.5715852805821,-118.29186893974534,15645,51328,9.721274985915697,4240,13911,17,277,Barren,0,-7.07
36.5713529037353,-118.2920410507135,15675,51427,9.739977297687481,4237,13901,20,303,Barren,0,-8.63
36.571163228163414,-118.29228692645484,15705,51527,9.758916653168292,4234,13891,27,298,Barren,0,-11.64
36.57092042580871,-118.29243478709566,15736,51626,9.777612488180267,4232,13885,29,270,Barren,0,-5.98
36.570647463753204,-118.29244535788258,15766,51726,9.79650256495136,4229,13875,30,261,Barren,0,-9.46
36.570374448950545,-118.29246041166844,15796,51825,9.815405668047482,4225,13862,30,264,Barren,0,-14.92
36.57010514248784,-118.29252196743136,15827,51925,9.834345025507385,4221,13848,32,262,Barren,0,-15.4
36.56983258486436,-118.29255208512889,15857,52025,9.853272093829064,4217,13835,34,262,Barren,0,-12.52
36.56955960187659,-118.29256153703965,15888,52125,9.87216178807483,4213,13822,33,259,Barren,0,-11.64
36.56929033600874,-118.29259561828323,15918,52224,9.890883052059467,4210,13812,34,273,Barren,0,-10.62
36.56902058374776,-118.29265075225726,15948,52324,9.909791693294858,4206,13799,36,267,Barren,0,-15.55
36.56875145440378,-118.2927050909698,15979,52423,9.928650696895227,4202,13786,33,255,Barren,0,-14.17
36.568478860561896,-118.29273117346794,16009,52523,9.947561767406745,4197,13770,36,271,Barren,0,-13.12
36.568210413085644,-118.29279077765457,16039,52623,9.966423367930727,4193,13757,34,271,Barren,0,-14.1
36.56795137034318,-118.29290028620764,16070,52723,9.985346127350063,4189,13743,35,280,Barren,0,-13.02
36.56769318291932,-118.29301140142337,16100,52823,10.004241851469255,4185,13730,33,269,Barren,0,-16.96
36.56742064329385,-118.29299664045433,16131,52922,10.023111405979977,4181,13717,37,247,Barren,0,-6.64
36.56715110496292,-118.29293939226261,16161,53022,10.042024853219745,4180,13714,34,273,Barren,0,5.58
36.56694485622583,-118.29275643675902,16189,53114,10.059541636852318,4183,13724,38,163,Barren,0,23.09
36.56669962700416,-118.29266898312238,16218,53208,10.07718636979855,4187,13737,43,268,Barren,0,19.35
36.56649960614101,-118.29252,16244,53293,10.093308666214408,4189,13743,38,221,Barren,0,2.37
36.566280937989674,-118.2924794372062,16268,53374,10.10860102048456,4192,13753,40,283,Barren,0,12.78
36.56601990534727,-118.29240495267362,16298,53471,10.127124914931235,4194,13760,38,249,Barren,0,-0.51
36.565776626235255,-118.292506712874,16327,53565,10.144876934792178,4194,13760,39,306,Barren,0,-4.99
36.56555255832332,-118.29269290678147,16357,53663,10.163510740190278,4194,13760,34,302,Barren,0,-0.57
36.56534280264412,-118.29265560528825,16380,53741,10.178166914378492,4192,13753,37,223,Barren,0,-9.82
36.565126626580614,-118.2925269138263,16407,53828,10.194741298767626,4192,13753,37,252,Barren,0,-1.85
36.56490259848924,-118.29252154113057,16432,53910,10.210240328959305,4190,13747,41,237,Barren,0,-4.25
36.5646536828656,-118.29243,16461,54005,10.228193371731408,4190,13747,36,271,Barren,0,0.58
36.56442826953467,-118.29250330781387,16487,54090,10.24430848746108,4190,13747,47,250,Barren,0,2.72
36.564201357495435,-118.29267284019826,16516,54187,10.2626132775771,4190,13747,44,311,Barren,0,2.06
36.56402993919431,-118.29255201216114,16538,54259,10.27623875011531,4190,13747,46,241,Barren,0,-6.27
36.563801594528165,-118.29262159452817,16564,54345,10.292499689935891,4189,13743,43,258,Barren,0,-3.76
36.563564323004826,-118.2926319175415,16591,54431,10.30892191938141,4187,13737,38,292,Barren,0,-7.72
36.56331827398341,-118.29255430823135,16619,54524,10.326478970511692,4185,13730,26,223,Barren,0,-14.42
36.563081504703945,-118.29239835423355,16649,54622,10.345007180053226,4181,13717,24,209,Barren,0,-16.28
36.56284476789551,-118.29223396095429,16679,54721,10.363757281919137,4176,13701,23,228,Barren,0,-16.45
36.562599230920874,-118.29208948728059,16709,54820,10.382542434850484,4171,13684,27,226,Barren,0,-47.85
36.562592158803604,-118.29221896524828,16721,54858,10.38975262063818,4167,13671,29,227,Barren,0,-13.24
36.56276183340734,-118.29245650066608,16749,54951,10.407413515767438,4162,13655,28,219,Barren,0,-14.99
36.56287084030753,-118.29276529405091,16779,55050,10.42615331981263,4158,13642,30,212,Barren,0,-12.88
36.56300677638105,-118.29306016457159,16810,55150,10.445042365682475,4154,13629,31,232,Barren,0,-50.92
36.563000695110745,-118.29315116114262,16818,55177,10.450115420688839,4150,13615,29,231,Barren,0,-10.31
36.56278469245108,-118.29294836556384,16848,55276,10.468828467236289,4147,13606,28,217,Barren,0,-11.55
36.56257338220291,-118.29274045533053,16878,55374,10.48745825913799,4143,13593,30,229,Barren,0,-15.72
36.56232219448128,-118.29260575558503,16908,55474,10.506376228103614,4138,13576,30,228,Barren,0,-17.57
36.56206862200163,-118.29248954066722,16938,55572,10.525066667794755,4133,13560,30,239,Barren,0,-18.63
36.56180540015404,-118.29249999999999,16968,55669,10.543283149866607,4129,13547,34,268,Barren,0,-11.65
36.56153466649295,-118.29250883337676,16998,55768,10.562016387211967,4125,13533,30,261,Barren,0,-9.15
36.561277000187985,-118.29261916651001,17028,55867,10.580864037425943,4121,13520,26,288,Barren,0,-13.87
36.561050496817664,-118.29281045350056,17059,55967,10.599795917430574,4117,13507,28,294,Barren,0,-15.44
36.56081519324604,-118.29291068667914,17086,56058,10.616998350080832,4113,13494,42,248,Barren,0,-15.19
36.56057787600051,-118.29303274399693,17115,56152,10.63475933877992,4111,13488,51,314,Barren,0,0.52
36.56042396452981,-118.29295189358945,17134,56213,10.6463143721977,4112,13491,53,213,Barren,0,13.78
36.56026066459205,-118.2926908544755,17163,56310,10.66469739105133,4115,13501,44,232,Barren,0,17.53
36.56003036907224,-118.29252666433004,17193,56407,10.683054215058883,4121,13520,38,240,Barren,0,32.14
36.55990454404294,-118.29227931994632,17219,56493,10.699320903975,4127,13540,42,237,Barren,0,27.77
36.55971808601325,-118.29212115514476,17244,56575,10.71492752303888,4134,13563,58,251,Barren,0,22.73
36.55956348425345,-118.29185678740276,17273,56671,10.733096392090841,4140,13583,48,256,Barren,0,23.25
36.559391259590285,-118.2916321483373,17301,56762,10.750350193504698,4147,13606,31,219,Barren,0,24.31
36.5591821597122,-118.29142929582733,17331,56859,10.768686535999246,4152,13622,41,53,Barren,0,11.1
36.55896735402679,-118.29122978767532,17360,56957,10.787224084866741,4154,13629,39,41,Barren,0,-4.97
36.55888412522904,-118.29091125229046,17390,57055,10.805835000815733,4153,13625,41,15,Barren,0,-11.04
36.55886176738409,-118.29057237168861,17421,57155,10.824726933919713,4149,13612,44,6,Barren,0,-21.45
36.55886288404074,-118.29024606544992,17450,57250,10.842856985156834,4144,13596,44,13,Barren,0,-24.93
36.55889,-118.28990796067963,17480,57350,10.861735809737201,4137,13573,44,14,Barren,0,-25.25
36.55891,-118.28957138167306,17510,57449,10.880487552435895,4131,13553,36,4,Barren,0,-18.69
36.55889683618025,-118.28923418090125,17541,57548,10.899244853613682,4126,13537,37,27,Barren,0,-15.4
36.558850578541076,-118.28890462832864,17571,57646,10.917832571536236,4121,13520,33,27,Barren,0,-16.94
36.55880881161707,-118.28857138422374,17601,57745,10.936571980758846,4116,13504,35,25,Barren,0,-14.63
36.55875118481426,-118.28823982617138,17631,57845,10.955420003025962,4111,13488,38,22,Barren,0,-13.44
36.55866517798101,-118.28791646746396,17662,57945,10.974345515720332,4106,13471,33,32,Barren,0,-17.68
36.5585959480546,-118.2875875844368,17692,58044,10.99323567109076,4101,13455,32,23,Barren,0,-24.05
36.55858988953541,-118.28734855564792,17713,58115,11.006522995745215,4096,13438,30,38,Barren,0,-16.32
36.55875973768483,-118.28760963275876,17743,58213,11.025189633411758,4092,13425,31,30,Barren,0,-18.22
36.55890728073168,-118.28777833390198,17766,58286,11.039046471819788,4087,13409,29,19,Barren,0,-19.79
36.55886242896024,-118.2874464344035,17796,58385,11.057746272292837,4081,13389,31,21,Barren,0,-26.21
36.55904008870111,-118.28761345160147,17821,58466,11.073145193082386,4075,13369,33,23,Barren,0,-18.94
36.559201187776985,-118.28788864629497,17851,58566,11.092064985378423,4070,13353,31,20,Barren,0,-15.79
36.5593435629643,-118.2881771259286,17881,58666,11.110876874655593,4064,13333,32,8,Barren,0,-18.97
36.55947,-118.28842460014597,17907,58752,11.127172423129439,4059,13317,35,12,Barren,0,-15.82
36.55946795714673,-118.2880847285056,17938,58851,11.146056396945333,4054,13301,35,9,Barren,0,-39.74
36.5595551069504,-118.28819099958547,17951,58896,11.154494527166621,4049,13284,34,12,Barren,0,-21.64
36.5596818235372,-118.28842991163624,17977,58980,11.170401342058456,4044,13268,30,15,Barren,0,-18.12
36.55969345363335,-118.28809072180007,18007,59079,11.189264014695345,4038,13248,31,11,Barren,0,-20.29
36.55982601722414,-118.28833805167241,18034,59167,11.205784146779964,4033,13232,32,15,Barren,0,-17.5
36.55998371062494,-118.28861618437489,18064,59267,11.224699155177449,4028,13215,32,14,Barren,0,-18.77
36.55996575525833,-118.28838028680836,18086,59336,11.237864375055363,4024,13202,33,24,Barren,0,-14.24
36.559927744433324,-118.2880429331999,18116,59436,11.256791310292785,4020,13189,35,14,Barren,0,-10.85
36.559931513300064,-118.28770513300067,18146,59535,11.275561363637292,4016,13176,34,19,Barren,0,-12.6
36.559771988459076,-118.28743397691815,18176,59634,11.294235619580064,4012,13163,30,47,Barren,0,-14.13
36.559682529984634,-118.2871151799078,18207,59733,11.31299785806884,4008,13150,33,17,Barren,0,-14.67
36.55972775551011,-118.28678020040907,18237,59832,11.331870509180987,4004,13136,37,13,Barren,0,-10.79
36.55956817764589,-118.28652271058358,18266,59928,11.349940039412648,4001,13127,40,30,Barren,0,-13.64
36.55970266441656,-118.28663038063095,18284,59986,11.361000042326703,3997,13114,39,61,Barren,0,-26.09
36.55984,-118.28671746271436,18301,60042,11.371660778818867,3993,13100,36,232,Barren,0,-42.28
36.55988569629956,-118.2868315185022,18312,60080,11.37874230801178,3989,13087,33,354,Barren,0,-49.85
36.55992094071332,-118.28688544665766,18319,60100,11.382605055121608,3985,13074,33,149,Barren,0,-22.78
36.559964743582974,-118.28671810902344,18334,60152,11.392383606600168,3982,13064,36,5,Barren,0,-59.26
36.5600177248892,-118.286678624446,18341,60174,11.396654789329858,3978,13051,34,17,Barren,0,-59.6
36.56006670710783,-118.28672060661742,18348,60196,11.400768198290086,3974,13038,35,188,Barren,0,-76.12
36.56010522743351,-118.28669250058954,18353,60212,11.403856552330923,3971,13028,37,135,Barren,0,-6.74
36.56017682213399,-118.28701364426796,18383,60310,11.4223738051176,3966,13012,35,39,Barren,0,-19.84
36.560208516218495,-118.28668989187665,18412,60406,11.440494591657476,3962,12999,41,23,Barren,0,-17.98
36.560180109978816,-118.28635137473512,18442,60506,11.459404960527912,3957,12982,43,16,Barren,0,-15.36
36.56028266473107,-118.28665197677284,18471,60602,11.477550476174496,3953,12969,41,1,Barren,0,-7.63
36.56041884650447,-118.28692474417412,18500,60696,11.495394352269303,3950,12959,35,35,Barren,0,-35.02
36.56040556252482,-118.28679461611753,18512,60734,11.502682402479753,3945,12943,41,36,Barren,0,-25.45
36.560413933359136,-118.28658241669892,18531,60797,11.514486378656136,3939,12923,37,24,Barren,0,-54.45
36.560478447114264,-118.28643883533569,18546,60845,11.523627039651274,3932,12900,41,23,Barren,0,-43.52
36.56048888577216,-118.28625110020256,18562,60900,11.534082526165713,3926,12881,34,37,Barren,0,-71.38
36.560520937020826,-118.28616655914583,18571,60927,11.53927653101479,3920,12861,38,26,Barren,0,-54.25
36.56058,-118.28605217799907,18583,60967,11.546831431882458,3913,12838,41,4,Barren,0,-31.88
36.56061711886034,-118.2858355943017,18603,61032,11.55913562572201,3908,12822,36,108,Barren,0,-22.48
36.56067406024273,-118.28604248194189,18622,61097,11.571286311716504,3904,12808,42,6,Barren,0,-6.26
36.560728267243356,-118.28637613794686,18653,61196,11.59019951377101,3900,12795,43,9,Barren,0,-59.83
36.5607869910159,-118.28636322978579,18659,61218,11.594324297357437,3897,12785,36,5,Barren,0,-23.02
36.56085814330337,-118.28652690550561,18676,61273,11.604664455250273,3893,12772,38,12,Barren,0,-7.75
36.56092032126021,-118.28684855432905,18706,61370,11.62304536003257,3889,12759,48,22,Barren,0,-31.37
36.56097614190981,-118.28663705835544,18725,61435,11.635414074216344,3882,12736,34,12,Barren,0,-29.66
36.56097321070726,-118.28629926424358,18756,61534,11.654182820192693,3874,12710,48,26,Barren,0,-31.39
36.56100689449077,-118.28596894490767,18785,61632,11.672682480041177,3867,12687,46,9,Barren,0,-22.69
36.56098,-118.28563969769338,18815,61729,11.691069615437915,3861,12667,35,22,Barren,0,-77.69
36.561020519841215,-118.28561311904728,18820,61746,11.694237613096917,3856,12651,33,22,Barren,0,-17.25
36.561007393591574,-118.28540957436631,18838,61806,11.705582825026983,3853,12641,34,26,Barren,0,-28.46
36.56109538331306,-118.28547922490878,18850,61844,11.71279517260885,3849,12628,32,18,Barren,0,-11.47
36.56101043101441,-118.28518521550721,18878,61935,11.730154934134312,3846,12618,24,68,Barren,0,-23.49
36.56094645919637,-118.28511919260046,18887,61966,11.73590262965054,3843,12608,24,84,Barren,0,-34.87
36.56097109814941,-118.28503778037012,18895,61991,11.740736273680488,3840,12598,24,86,Barren,0,-27.33
36.560872825140464,-118.2849411300562,18909,62037,11.749398986026591,3836,12585,23,104,Barren,0,-19.14
36.56107,-118.28486699056614,18932,62112,11.763646146105582,3832,12572,29,46,Barren,0,-50.25
36.56114509760705,-118.28482258133921,18941,62143,11.769396894820357,3828,12559,28,54,Barren,0,-44.92
36.56114818042605,-118.28472211517958,18950,62172,11.774982797384773,3824,12546,27,43,Barren,0,-10.99
36.5609814887749,-118.28451813903136,18976,62257,11.791149944655517,3821,12536,18,102,Barren,0,-14.4
36.561214315494375,-118.28455147324156,19002,62343,11.807360847274115,3817,12523,23,43,Barren,0,-27.85
36.561340773816724,-118.2845565986477,19016,62389,11.816112678281689,3814,12513,25,41,Barren,0,-9.5
36.56117062616203,-118.28429093924305,19047,62489,11.834990365620984,3810,12500,22,44,Barren,0,-27.33
36.561205888197435,-118.28414140217275,19061,62535,11.843649171505355,3807,12490,18,38,Barren,0,-11.39
36.5614217748808,-118.28434236650773,19091,62633,11.862294849320088,3803,12477,26,34,Barren,0,-17.25
36.56139969294036,-118.28409828046601,19113,62705,11.875941802798907,3799,12464,27,21,Barren,0,-11.14
36.56133103563748,-118.28376942836661,19143,62805,11.894819667133671,3796,12454,26,33,Barren,0,-38.31
36.56142363700354,-118.28379363700355,19153,62839,11.901364650861524,3792,12441,30,21,Barren,0,-9.94
36.561327903669174,-118.28349580733834,19182,62933,11.919187629567746,3789,12431,26,38,Barren,0,-21.64
36.56145438313184,-118.28359047891479,19199,62987,11.929395728528887,3785,12418,29,26,Barren,0,-13.95
36.5613620020068,-118.28332840441496,19224,63071,11.945296822124446,3782,12408,28,43,Barren,0,-11.92
36.56124424469181,-118.28302133832197,19255,63171,11.964201902125648,3778,12395,28,30,Barren,0,-18.39
36.56143025901727,-118.28316410614875,19279,63251,11.979317130590301,3774,12382,26,36,Barren,0,-46.23
36.56145281667959,-118.28305938630947,19289,63283,11.985340864915134,3770,12369,26,37,Barren,0,-12.84
36.56133836982947,-118.2827497065974,19319,63383,12.00428022065686,3766,12356,29,31,Barren,0,-13.89
36.5614951584226,-118.28288517509867,19340,63452,12.017481199926506,3763,12346,25,38,Barren,0,-47.58
36.56153366102862,-118.28282098308588,19347,63476,12.021932316169314,3759,12333,26,42,Barren,0,-42.72
36.561615378226165,-118.28277521012564,19357,63509,12.028130484341863,3755,12320,25,42,Barren,0,-44.69
36.56163688747464,-118.28267533121195,19367,63539,12.03387564340738,3751,12306,25,48,Barren,0,-22.63
36.56179602564811,-118.28273309172006,19385,63600,12.045341568840252,3747,12293,22,28,Barren,0,-19.21
36.56174717887015,-118.28256033253118,19402,63653,12.055517199966346,3743,12280,23,56,Barren,0,-36.9
36.56182555397439,-118.28251730935898,19411,63685,12.061442028898847,3739,12267,24,48,Barren,0,-37.81
36.56194623609477,-118.28244487751485,19426,63733,12.070709051595825,3733,12247,22,38,Barren,0,-33.78
36.56205274587378,-118.28229406765776,19444,63792,12.081866203936023,3728,12231,16,22,Barren,0,-28.49
36.56200534262458,-118.28208379625059,19463,63856,12.094000031206903,3722,12211,23,91,Barren,0,-21.0
36.562229688213606,-118.28189499950358,19494,63955,12.1127306766784,3716,12192,21,82,Barren,0,-19.44
36.56246242530463,-118.28172378734769,19524,64054,12.131429532870362,3711,12175,16,109,Barren,0,-25.05
36.562589709408066,-118.28158608678649,19542,64116,12.14309335724409,3705,12156,27,99,Barren,0,-41.89
36.562507379831494,-118.28146000000001,19557,64163,12.152121256450041,3699,12136,27,103,Barren,0,-43.18
36.56258534217841,-118.28132254062996,19572,64213,12.161470328685292,3693,12116,30,95,Barren,0,-45.14
36.562628597329294,-118.28118551526555,19585,64256,12.16965006490512,3686,12093,25,98,Barren,0,-31.44
36.562620960553204,-118.28091472189669,19609,64335,12.184704141487021,3681,12077,9,70,Barren,0,-15.32
36.56259,-118.28058877867952,19639,64432,12.202939172236212,3676,12060,6,65,Barren,0,-12.16
36.562809553080726,-118.28041044691929,19668,64527,12.22107195045115,3672,12047,6,41,Barren,0,-9.95
36.562951018990624,-118.28013796201876,19697,64623,12.23909784839688,3670,12041,8,39,Barren,0,-6.88
36.56297502703966,-118.27982005407934,19726,64716,12.25683807730201,3668,12034,7,256,Barren,0,0.96
36.56296781926458,-118.27950654220626,19754,64808,12.274263304271894,3667,12031,5,22,Barren,4,-2.45
36.56297080077713,-118.27917679689152,19783,64905,12.292584456209296,3666,12028,4,46,Barren,0,-4.76
36.5630614965242,-118.27885551042742,19813,65005,12.311504812215368,3664,12021,6,61,Barren,5,-7.54
36.563215608766896,-118.27857642496245,19844,65104,12.330321126603133,3663,12018,5,32,Barren,0,-4.22
36.56323039891043,-118.27824800544786,19873,65201,12.348596056828551,3662,12014,5,251,Barren,0,-2.49
36.56329655768028,-118.27791721159859,19904,65301,12.367535415980054,3660,12008,11,215,Barren,0,-6.68
36.56338256865027,-118.27759408323635,19934,65401,12.386447848068302,3658,12001,13,81,Barren,0,-7.85
36.56343460665528,-118.27726370648449,19964,65499,12.405152426499518,3655,11991,11,178,Barren,0,-13.84
36.563403267163864,-118.27694768955183,19993,65593,12.422842914394657,3651,11978,12,102,Barren,0,-19.86
36.56346761136384,-118.27670570852288,20015,65668,12.43700439227303,3647,11965,17,131,Barren,0,-22.83
36.563431562403316,-118.27648926152185,20035,65732,12.44928548512653,3643,11952,19,107,Barren,0,-14.83
36.563496437635564,-118.27617975580263,20064,65826,12.467056793201245,3639,11939,12,97,Barren,0,-13.37
36.563606168774804,-118.27586842869543,20094,65926,12.485945477592404,3635,11926,11,47,Barren,0,-15.51
36.56368199417166,-118.27555897377248,20123,66021,12.503920252419089,3632,11916,15,149,Barren,0,-5.85
36.563764500317326,-118.27524705495617,20153,66117,12.52216521182757,3631,11913,10,150,Barren,0,2.65
36.563868897673345,-118.27493393688088,20183,66217,12.541000491850923,3630,11909,18,176,Barren,0,1.71
36.5639271504283,-118.27461253101092,20212,66313,12.559305923243635,3630,11909,13,158,Barren,0,1.17
36.56405184985853,-118.27430938696847,20243,66413,12.578228077261022,3630,11909,11,88,Barren,0,-3.16
36.56418525455613,-118.27401186360969,20273,66513,12.597158909051773,3628,11903,11,100,Barren,0,-11.12
36.56432327093704,-118.27372504679724,20303,66611,12.615734532835978,3625,11893,19,63,Barren,0,-12.35
36.56450917573362,-118.27348418847221,20333,66709,12.634293043502998,3621,11880,25,105,Barren,0,-17.0
36.56467957287066,-118.27322042712933,20363,66808,12.653098711353579,3618,11870,10,116,Barren,0,-10.48
36.56488221750182,-118.27300556924473,20393,66906,12.671509706483002,3616,11864,24,297,Barren,0,-1.42
36.5650161663467,-118.27271537524,20423,67004,12.690104626700071,3613,11854,15,232,Barren,0,-8.51
36.56516673543819,-118.27244684600501,20452,67100,12.708298967354015,3609,11841,26,143,Barren,0,-20.2
36.56527,-118.27214308259374,20482,67197,12.726624356419892,3603,11821,21,101,Barren,0,-25.6
36.56533,-118.27182700100919,20511,67292,12.744668460921783,3598,11804,32,10,Barren,0,-85.47
36.565387418647845,-118.27186225594355,20518,67315,12.749096835419053,3595,11795,30,12,Barren,0,-0.44
36.56555758699079,-118.27180310135789,20537,67380,12.76131765930402,3590,11778,45,130,Barren,0,-21.73
36.56560328583538,-118.27147028498771,20568,67479,12.780075902149537,3584,11759,39,153,Barren,0,-32.69
36.56561956617011,-118.2712415907096,20588,67546,12.792831073311024,3578,11739,32,130,Barren,0,-22.23
36.56569655333723,-118.27091702932086,20618,67646,12.811632350600677,3571,11716,38,139,Barren,0,-27.23
36.5657653509186,-118.27059745643024,20648,67743,12.830013248108056,3563,11690,35,130,Barren,0,-29.56
36.56586990673543,-118.27031934714805,20675,67833,12.847072744065112,3556,11667,33,92,Barren,0,-23.18
36.566039391045834,-118.27015891940238,20699,67910,12.861799342531846,3551,11650,45,94,Barren,0,-14.7
36.56630806453653,-118.27013623041533,20729,68009,12.880426345425521,3546,11634,42,82,Barren,0,-15.02
36.566572855011145,-118.27008243735096,20759,68107,12.8989842686099,3542,11621,38,89,Barren,0,-7.9
36.56675630742297,-118.26989600116713,20785,68193,12.915364197474688,3537,11604,50,136,Barren,0,-24.58
36.56679,-118.26956099805149,20815,68292,12.934120734995481,3530,11581,31,140,Barren,0,-28.61
36.5669016569457,-118.26925085763574,20846,68392,12.953002488315125,3524,11562,20,76,Barren,0,-17.92
36.567023720951525,-118.26894569762118,20876,68492,12.971941850462064,3519,11545,27,116,Barren,0,-8.08
36.56716303331988,-118.26867209000405,20905,68587,12.989939272338345,3515,11532,41,143,Barren,0,-34.13
36.567175578048655,-118.26853386920743,20918,68628,12.99766699815394,3510,11516,47,136,Barren,0,-17.52
36.56729965491073,-118.2682308627232,20948,68728,13.016562121363112,3505,11499,40,133,Barren,0,-17.75
36.56742984382903,-118.26793106009288,20979,68828,13.03549620964312,3501,11486,27,141,Barren,0,-27.96
36.567441646843214,-118.26777106130305,20993,68875,13.044422324071391,3496,11470,26,150,Barren,0,-14.34
36.567466754905595,-118.26743165679362,21023,68975,13.063357680599784,3492,11457,22,138,Barren,0,-21.24
